"year","month","day","original","record","province","district","drone_flag","operations_flag","clash_flag","militant_flag","reduced","suicide","operations","ied","clash","drone","sectarian","fat_personnel","fat_militant","fat_civilian","fat_militia","inj_personnel","inj_militant","inj_civilian","inj_militia","body","cas_personnel","cas_militant","cas_civilian","cas_militia","cas_body","p_p","p_n","m_p","m_n","u_p","u_n","d_a","date"
"2008","2","2","at least six persons including two civilians were killed in a gun battle in Mardan after police raided a suspected militant hideout at 5am PST mardan police official said that the gun battle ensued when police raided the house of one Afsar Ali wanted by police for attacks on music shops in the Palodehri area two policemen and two militants including Adnan whose brother Kamran was an aide of Baitullah Mehsud in the district were killed in the gun battle sources said while a woman passing by was killed in the crossfire a civilian Azam Khan was also killed as militants entered his house police seized three Kalashnikovs eight hand grenades and two suicide vests from the house sources also said that the police had raided the area a week ago but the militants 25 to 40 in number managed to escape","6 CIVILIAN WEREATTACKED pst mardan that the CLASH ATTACKED the wanted PERSONNEL for attacks on music shops in the area 2 PERSONNEL and 2 MILITANT including whose CIVILIAN was CIVILIAN the district WEREATTACKED the CLASH sources said while CIVILIAN passing WEREATTACKED the CLASH CIVILIAN WEREATTACKED MILITANT entered his house PERSONNEL seized 3 hand grenades and SUICIDE from the house sources also said that the PERSONNEL had ATTACKED the area ago but the MILITANT number managed to escape","kp","mardan",FALSE,TRUE,TRUE,TRUE,"6 CIVILIAN WEREATTACKED PERSONNEL 2 PERSONNEL WEREATTACKED 2 MILITANT WEREATTACKED CIVILIAN WEREATTACKED MILITANT PERSONNEL 3 PERSONNEL MILITANT",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,6,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-02-02
"2008","2","1","at least six persons including five security personnel were killed and eight others were injured when a suicide bomber rammed an explosives laden car into a security check post at Kajhori near Miranshah of North Waziristan it was a suicide attack on a security check post in which three tribal policemen and two paramilitary soldiers died military spokesman Maj gen athar Abbas said meanwhile the local administration sources said that 19 people including nine Frontier Corps soldiers died in the attack they said a number of Khasadars tribal policemen and civilians were also killed security forces fired artillery shells at several hilltops after the attack they added","6 PERSONNEL WEREATTACKED and 8 WEREINJURED when SUICIDE rammed laden VEHICLE into PERSONNEL LOCATION it was SUICIDE PERSONNEL LOCATION which 3 tribal PERSONNEL and 2 PERSONNEL WEREATTACKED PERSONNEL spokesman gen athar said meanwhile the th 19 WEREATTACKED CIVILIAN PERSONNEL WEREATTACKED the ATTACKED they said number tribal PERSONNEL and CIVILIAN WEREATTACKED PERSONNEL forces ATTACKED OPERATIONS shells at several hilltops after the ATTACKED they added","fata","north waziristan",FALSE,TRUE,FALSE,TRUE,"6 PERSONNEL WEREATTACKED 8 PERSONNEL WEREINJURED PERSONNEL 3 PERSONNEL WEREATTACKED 2 PERSONNEL WEREATTACKED 19 PERSONNEL WEREATTACKED CIVILIAN WEREATTACKED PERSONNEL CIVILIAN WEREATTACKED PERSONNEL",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,NA,NA,NA,8,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2008-02-01
"2008","1","30","the bodies of 13 soldiers killed by militants during the militarys ongoing operation in Darra Adam Khel in the NWFP have been found the army said three of the dead were army personnel that the militants had captured along with ammunition and food trucks near the Kohat Tunnel on they said militants had abducted the remaining 10 personnel three bodies could not be recognised they added they soldiers were apparently killed last week but their bodies were found today a police official told Reuters","the BODY 13 PERSONNEL 1 MILITANT WEREATTACKED during the militarys ongoing OPERATIONS the nwfp have been found the the dead were PERSONNEL that the MILITANT had CIVILIAN along with ammunition and food VEHICLE near the on they said MILITANT had CIVILIAN the remaining 10 PERSONNEL 3 BODY could not be recognised they added they PERSONNEL WEREATTACKED last week but their BODY were found today","fata","darra adam khel",FALSE,TRUE,FALSE,FALSE,"13 BODY WEREATTACKED 1 MILITANT WEREATTACKED PERSONNEL MILITANT CIVILIAN MILITANT CIVILIAN 10 PERSONNEL WEREATTACKED BODY",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,1,NA,NA,NA,NA,NA,NA,13,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-01-30
"2008","1","30","an explosion in a house in the outskirts of Peshawar capital of the NWFP killed three men who police said were making bombs when the explosives detonated prematurely the blast occurred in the guestroom of a house located in the Badshah Dak area of Tauheed Colony in Phandu police precincts initial evidence suggests that they were suicide attackers police officer Farid Shah told AP gulbahar Deputy Superintendent of Police Ijaz Khan said the men were likely involved in an earlier attack on music shops in the Afridiabad area he said police had detained one Ismail originally from Lakary of Mohmand Agency who had rented the house the dead men included Ismails brother in law Saadullah and a cousin identified as Ali Rehman the third body could not be identified an AFP report said the men were 20 to 30 years old police seized a hand grenade 10 kilograms of explosives a pistol three mobile phones a dairy and religious literature from the house","IED in the outskirts capital of the nwfp 3 CIVILIAN WEREATTACKED who were making bombs when the IED ATTACKED prematurely the IED occurred in the guestroom of located in the are initial evidence suggests that they were SUICIDE ap gulbahar the men were likely involved in an earlier ATTACKED music shops in the area he said PERSONNEL had detained 1 originally who had rented the house the dead men included CIVILIAN law and cousin the third BODY could not be an afp report said the men were old PERSONNEL seized hand grenade IED 3 mobile phones dairy and religious literature from the house","fata","mohmand",FALSE,FALSE,FALSE,TRUE,"3 CIVILIAN WEREATTACKED PERSONNEL 1 CIVILIAN BODY PERSONNEL 3",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-30
"2008","1","29","14 people including 10 militants three Pakistan Army soldiers and a civilian were killed and several others injured in heavy fighting and bombing by fighter aircraft in South Waziristan","14 CIVILIAN 3 PERSONNEL and CIVILIAN WEREATTACKED and 0 WEREINJURED heavy fighting and ATTACKED fighter aircraft","fata","south waziristan",FALSE,FALSE,FALSE,TRUE,"14 CIVILIAN WEREATTACKED 3 PERSONNEL WEREATTACKED 0 PERSONNEL WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,NA,14,NA,0,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2008-01-29
"2008","1","29","sources said that fierce clashes continued between the SFs and militants in parts of the Mehsud populated areas of South Waziristan including Torwam Tiarza near Shakai Ladha Serwakai Nawaz Kot and Kotkai militants loyal to Baitullah Mehsud reportedly suffered significant losses when fighter aircraft targeted their positions in the Torwam area around 10 militants were killed and several others sustained injuries in the bombing","sources said that fierce CLASH continued between the PERSONNEL and MILITANT parts of the populated areas including and MILITANT loyal reportedly suffered significant losses when fighter aircraft ATTACKED their LOCATION the area 10 MILITANT WEREATTACKED and 0 WEREINJURED the ATTACKED","fata","south waziristan",FALSE,TRUE,TRUE,TRUE,"PERSONNEL MILITANT 10 MILITANT WEREATTACKED WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,10,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-29
"2008","1","29","at least seven militants of the Jundullah group and two police officials including a Deputy Superintendent were killed in two encounters in the Landhi and Shah Latif Town areas of Karachi one of the slain militants was identified as Qasim Toori a 27 year old former policeman who was wanted for a attack on the then Karachi Corps Commander in which 11 people were killed five people were arrested including a man believed to be from Uzbekistan","7 MILITANT the group and 2 PERSONNEL officials including WEREATTACKED CLASH the and areas the slain MILITANT was old former PERSONNEL who was wanted for on the then PERSONNEL which 11 CIVILIAN WEREATTACKED 5 CIVILIAN WEREINJURED including man believed to be","sindh","karachi",FALSE,FALSE,TRUE,FALSE,"7 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED MILITANT PERSONNEL 11 CIVILIAN WEREATTACKED 5 CIVILIAN WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,7,11,NA,NA,NA,5,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-29
"2008","1","29","three Pakistan Army soldiers were killed and four others wounded when militants attacked the troops in the Angamal area near Razmak the troops returned the fire which led to a heavy shooting resulting in the killing of three soldiers and injuries to four others military officials said several militants were also killed in the gun battle and artillery shelling from Razmak military camp later but they were unaware of the exact losses suffered by the militants they added that 12 militants were subsequently arrested from Tiarza","3 PERSONNEL WEREATTACKED and 4 WEREINJURED when MILITANT 1 PERSONNEL WEREATTACKED the area the PERSONNEL returned the fire which led to heavy shooting resulting in the 3 PERSONNEL WEREATTACKED and injuries to 4 others 1 MILITANT WEREATTACKED the CLASH and OPERATIONS later but they were unaware of the exact losses suffered by the MILITANT they added th 12 WEREATTACKED MILITANT WEREINJURED","fata","north waziristan",FALSE,TRUE,TRUE,FALSE,"3 PERSONNEL WEREATTACKED 4 PERSONNEL WEREINJURED MILITANT 1 PERSONNEL WEREATTACKED PERSONNEL 4 MILITANT WEREATTACKED 12 MILITANT WEREATTACKED MILITANT WEREINJURED",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,4,NA,NA,4,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-29
"2008","1","28","A missile apparently fired by a pilot less plane hit a house in a village near Mir Ali in North Waziristan killing 15 people 10 suspected militants two women and three minors intelligence sources said those killed also included Arab nationals but their identity was not known A militant source said that five men speaking the language of the holy Quran were among the dead suggesting that Arab militants were among the victims","apparently ATTACKED DRONE 15 CIVILIAN WEREATTACKED intelligence sources said those ATTACKED also included MILITANT nationals but their identity was not known th 5 WEREATTACKED CIVILIAN speaking the language of the holy were among the dead suggesting that MILITANT were among the victims","fata","north waziristan",TRUE,TRUE,FALSE,FALSE,"15 CIVILIAN WEREATTACKED 5 MILITANT WEREATTACKED CIVILIAN MILITANT",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,5,15,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2008-01-28
"2008","1","28","the Army fired mortar and artillery shells from military camps in Razmak and Jandola on the militants hide outs in Kaza Panga Dher Narai Shaga Treekh Narai Wrasta Bazeena and Shaktoi areas in which officials said five militants were killed they said intercepts from militants suggested that eight of their colleagues were wounded","the PERSONNEL ATTACKED mortar and OPERATIONS LOCATION and tribal hide outs in areas in which 5 MILITANT WEREATTACKED they said suggested that their CIVILIAN WEREINJURED","fata","tank",FALSE,TRUE,FALSE,FALSE,"5 MILITANT WEREATTACKED CIVILIAN WEREINJURED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,5,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-01-28
"2008","1","28","five civilians including two women were killed when artillery shells hit their homes in Kotkai village residents of Torwam also reportedly complained that SFs were targeting the civilian population they claimed that dozens of houses owned by civilians were damaged in the artillery shelling","5 CIVILIAN WEREATTACKED when OPERATIONS shells ATTACKED their homes village CIVILIAN also reportedly complained that PERSONNEL WEREATTACKED the that houses owned CIVILIAN were damaged in the OPERATIONS ATTACKED","kp","dir",FALSE,TRUE,FALSE,FALSE,"5 CIVILIAN WEREATTACKED CIVILIAN",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-01-28
"2008","1","28","five civilians including two women were killed during military shelling in the Aka Khel area of Darra Adam Khel in NWFP","5 CIVILIAN WEREATTACKED during PERSONNEL ATTACKED the area in nwfp","fata","darra adam khel",FALSE,TRUE,FALSE,FALSE,"5 CIVILIAN WEREATTACKED PERSONNEL",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-01-28
"2008","1","27","security forces took positions on hilltops around the town of Darra Adamkhel and the Friendship Tunnel as 24 militants and five soldiers were killed in clashes sources said firing continued near the tunnel on night and several blasts were heard in the city the military said that SFs had cleared the area and regained control of the Kohat tunnel and adjoining areas after fierce fighting the tunnel connects the southern parts of the NWFP with capital Peshawar through the Indus Highway the ISPR claimed that 24 militants had been killed and many others had fled leaving arms and ammunition","PERSONNEL forces took LOCATION hilltops around the town and the as 24 MILITANT and 5 PERSONNEL WEREATTACKED CLASH sources said ATTACKED continued near the tunnel on night and several IED were heard in the city the that PERSONNEL had cleared the area and OPERATIONS the tunnel and adjoining areas after fierce fighting the tunnel connects the southern parts of the nwfp with capital through the the ispr claimed th 24 WEREATTACKED MILITANT had WEREATTACKED and 0 had fled leaving arms and ammunition","fata","darra adam khel",FALSE,TRUE,TRUE,TRUE,"PERSONNEL 24 MILITANT WEREATTACKED 5 PERSONNEL WEREATTACKED 24 PERSONNEL WEREATTACKED MILITANT WEREATTACKED 0",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,24,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-27
"2008","1","26","around 20 militants were killed by the troops during clashes in the Darra Adam Khel and Kohat areas of NWFP gunship helicopters pounded suspected Taliban positions in the mountains near Darra Adam Khel and Kohat district","20 MILITANT WEREATTACKED the PERSONNEL during CLASH the and areas of nwfp OPERATIONS ATTACKED suspected MILITANT LOCATION the mountains and district","fata","darra adam khel",FALSE,TRUE,TRUE,FALSE,"20 MILITANT WEREATTACKED PERSONNEL MILITANT",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,20,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-26
"2008","1","25","around 34 militants and two soldiers were killed during a military operation in Darra Adam Khel a town in the NWFP located between Peshawar and Kohat very close to the FATA gunship helicopters were used to target militant bunkers in the formerly stable region","34 MILITANT and 2 PERSONNEL WEREATTACKED during OPERATIONS town in the nwfp located very close to the fata OPERATIONS were used 1 MILITANT WEREATTACKED bunkers in the formerly stable region","fata","darra adam khel",FALSE,TRUE,FALSE,FALSE,"34 MILITANT WEREATTACKED 2 PERSONNEL WEREATTACKED 1 MILITANT WEREATTACKED",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,34,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2008-01-25
"2008","1","24","forty militants and 10 soldiers were killed and dozens injured as the Pakistan Army backed by tanks and gunship helicopters launched a major offensive against the militants in South Waziristan the military stated that troops had cleared Spinkai Raghzai Nawazkot and the adjoining area of Tiarza and taken over some strongholds and hideouts of the militants the troops also arrested 30 militants who were trying to escape during the clashes","40 MILITANT and 10 PERSONNEL WEREATTACKED and 12 WEREINJURED the PERSONNEL backed OPERATIONS and OPERATIONS launched major OPERATIONS against the MILITANT the PERSONNEL stated that PERSONNEL had cleared and the adjoining area and taken over some LOCATION and LOCATION the MILITANT the PERSONNEL also arrested 30 MILITANT who were trying to escape during the CLASH","fata","south waziristan",FALSE,TRUE,TRUE,FALSE,"40 MILITANT WEREATTACKED 10 PERSONNEL WEREATTACKED 12 PERSONNEL WEREINJURED PERSONNEL MILITANT PERSONNEL MILITANT PERSONNEL 3",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,10,40,NA,NA,12,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-24
"2008","1","24","suspected militants in the Swat district of NWFP shot dead the Matta sub division naib deputy nazim elected government official Shakir Khan his brother and an aide in an ambush near Kalakot two people were injured in the attack they were going to the Asharhi area in a car to attend a meeting of the Awami National Party","MILITANT the district of nwfp ATTACKED the sub division naib PERSONNEL nazim elected government 2 CIVILIAN WEREATTACKED 2 CIVILIAN WEREINJURED the ATTACKED they were going to the area VEHICLE attend meeting of the","kp","swat",FALSE,FALSE,FALSE,TRUE,"MILITANT PERSONNEL 2 CIVILIAN WEREATTACKED WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-24
"2008","1","20","nisar Ahmad Khan Deputy Director of the Intelligence Bureau in NWFP was shot dead by unidentified men outside his house in the Charsadda districts Shabqadar area police said Khan was going home after dawn prayers when the men fired at him from inside a car","nisar of the in nwfp WEREATTACKED un men outside his house in the districts area was going home after dawn prayers when the men ATTACKED him from inside VEHICLE","kp","charsadda",FALSE,FALSE,FALSE,TRUE,"1 CIVILIAN WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-20
"2008","1","18","security forces claimed to have killed about 90 militants in two different encounters in the Ladha area of South Waziristan in the first incident militants attacked a convoy on the Jandola Wana road in Chagmalai at 1230pm troops returned fire and between 20 and 30 assailants were killed four security force personnel were injured and two vehicles were damaged","to have ATTACKED CLASH in the area in the first incident MILITANT the tribal area PERSONNEL returned fire and 20 MILITANT WEREATTACKED 4 PERSONNEL WEREINJURED and were damaged","fata","south waziristan",FALSE,FALSE,TRUE,TRUE,"MILITANT PERSONNEL 20 MILITANT WEREATTACKED 4 PERSONNEL WEREINJURED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,20,NA,NA,4,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-18
"2008","1","18","security forces attacked a large number of militants who had gathered to attack the Laddah fort and killed up to 60 of them","PERSONNEL forces ATTACKED large number MILITANT who had gathered ATTACKED the 60 WEREATTACKED them","fata","south waziristan",FALSE,FALSE,FALSE,TRUE,"PERSONNEL 60 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,60,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-18
"2008","1","17","at least 12 persons were killed and 25 others wounded when a suicide bomber blew himself up in an imambargah congregation hall for Shia rituals in Peshawar police said that the teenage bomber blew himself at the crowded Mirza Qasim Baig Imambargah in the Mohalla Janghi area at around 655pm PST ","12 CIVILIAN WEREATTACKED and 25 WEREINJURED when SUICIDE congregation hall for shia rituals that the teenage IED blew himself at the crowded in the area at pst","kp","peshawar",FALSE,FALSE,FALSE,TRUE,"12 CIVILIAN WEREATTACKED 25 CIVILIAN WEREINJURED",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,12,NA,NA,NA,25,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-17
"2008","1","16","four persons including three children were killed in a bomb blast near the Chashma Right Bank Canal in Dera Ismail Khan in the NWFP","4 CIVILIAN WEREATTACKED IED near the in the nwfp","kp","dera ismail khan",FALSE,FALSE,FALSE,TRUE,"4 CIVILIAN WEREATTACKED",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-16
"2008","1","15","hundreds of militants captured a paramilitary fort in South Waziristan after killing 22 soldiers and taking several others hostage 600 to 700 militants reportedly attacked the fort in Sararogha manned by the South Waziristan Scouts firing rockets and mortars 38 paramilitary soldiers and six civilians were in the fort when it came under the assault the military said that 40 militants were also killed in the gun battle","hundreds MILITANT captured PERSONNEL LOCATION after 22 PERSONNEL WEREATTACKED and taking 0 CIVILIAN 600 MILITANT reportedly manned by the ATTACKED rockets and mortars 38 PERSONNEL and 6 CIVILIAN were in the LOCATION when it came under the assault the th 40 WEREATTACKED MILITANT WEREATTACKED the CLASH","fata","south waziristan",FALSE,FALSE,TRUE,TRUE,"MILITANT PERSONNEL 22 PERSONNEL WEREATTACKED 0 CIVILIAN WEREATTACKED 38 PERSONNEL WEREATTACKED 6 CIVILIAN WEREATTACKED 40 MILITANT WEREATTACKED",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,22,40,0,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-15
"2008","1","15","the paramilitary Frontier Corps personnel claimed that two alleged teenage suicide bombers were killed while a third committed suicide by swallowing poisonous capsules in the Mohmand Agency of the FATA","the PERSONNEL th 2 WEREATTACKED alleged teenage SUICIDE WEREATTACKED while third committed SUICIDE swallowing poisonous capsules in the of the fata","fata","mohmand",FALSE,FALSE,FALSE,TRUE,"2 PERSONNEL WEREATTACKED",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2008-01-15
"2008","1","14","11 persons including two children were killed and more than 50 persons wounded in a bomb blast in the industrial Landhi suburbs of Gul Ahmadpur in Karachi the bomb was planted on a motorbike and exploded outside a textile factory in the Landhi district of Karachi said senior police official Mohammed Javed muneer Ahmed Sheikh an official of the Bomb Disposal Squad said the explosion had been caused by a homemade time bomb which contained nails and ball bearings","11 CIVILIAN WEREATTACKED and more than 50 CIVILIAN WEREINJURED IED the industrial suburbs the IED was planted on motorbike and exploded outside textile factory in the district said senior muneer CIVILIAN the the IED had been caused by homemade time IED which contained nails and ball bearings","sindh","karachi",FALSE,FALSE,FALSE,TRUE,"11 CIVILIAN WEREATTACKED 50 CIVILIAN WEREINJURED CIVILIAN",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,11,NA,NA,NA,50,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008-01-14
"2008","1","10","at least 24 people including 17 policemen were killed and 80 others injured in a suicide bomb blast outside the Lahore High Court minutes before the arrival of an anti government lawyers procession the blast ripped through GPO Chowk in front of the Lahore High Court as the suicide bomber walked up to the about 60 riot police who had gathered there ahead of a protest by lawyers against President Pervez Musharrafs government and blew himself up","24 CIVILIAN WEREATTACKED and 80 WEREINJURED SUICIDE IED outside the minutes before the CLASH an anti government lawyers procession the IED ATTACKED through gpo in front of the as the SUICIDE walked up to the 60 riot PERSONNEL who had gathered there ahead of protest by lawyers government and SUICIDE","punjab","lahore",FALSE,TRUE,FALSE,TRUE,"24 CIVILIAN WEREATTACKED 80 CIVILIAN WEREINJURED 60 PERSONNEL WEREATTACKED",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,60,NA,24,NA,NA,NA,80,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-10
"2008","1","9","At least 50 militants were killed by troops during clashed that erupted when around 250 300 miscreants concentrated and attempted to attack Ladha Fort and check post on the night of to 10 in the Wana area of South Waziristan","50 MILITANT WEREATTACKED PERSONNEL during CLASH that erupted when 250 MILITANT concentrated and attempted and LOCATION the night of to the area","fata","south waziristan",FALSE,FALSE,TRUE,TRUE,"50 MILITANT WEREATTACKED PERSONNEL 2",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,50,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-09
"2008","1","6","rival militants attacked offices of a pro government militant killing nine and wounding eight of his men the attackers first stormed the office of Maulana Nazir in Wana headquarters of South Waziristan and killed three of his supporters and injured four others the militants reportedly equipped with rockets and heavy weapons launched another attack on the office of Nazirs close associate Maulana Khanan in Shakai town killing six people and injuring five others local people said that Nazirs supporters later shot dead an associate of Baitullah Mehsud and captured four others in Wana","CLASH MILITANT pro government MILITANT 9 WEREATTACKED wounding his men the MILITANT first 3 WEREATTACKED his CIVILIAN and 4 WEREINJURED the MILITANT reportedly equipped with rockets and heavy weapons launched another close CIVILIAN town 6 CIVILIAN WEREATTACKED 5 CIVILIAN WEREINJURED that CIVILIAN later 1 CIVILIAN WEREATTACKED and CIVILIAN 4 others","fata","south waziristan",FALSE,FALSE,TRUE,TRUE,"9 MILITANT WEREATTACKED 3 MILITANT WEREATTACKED 4 CIVILIAN WEREINJURED MILITANT CIVILIAN 6 CIVILIAN WEREATTACKED 5 CIVILIAN WEREINJURED CIVILIAN 1 CIVILIAN WEREATTACKED CIVILIAN 4",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,9,6,NA,NA,NA,4,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-06
"2008","1","4","three persons were killed during sectarian clashes in the Jalmai and Meangak area of Kurram Agency of the Federally Administered Tribal Areas FATA ","3 CIVILIAN WEREATTACKED during SECTARIAN the and area of the fata","fata","kurrum",FALSE,FALSE,TRUE,FALSE,"3 CIVILIAN WEREATTACKED",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-04
"2008","1","3","six people are reported to have died and 11 wounded in the sectarian clashes in the Kurram Agency of the FATA","6 CIVILIAN are reported to have WEREATTACKED and 11 WEREINJURED the SECTARIAN the of the fata","fata","kurrum",FALSE,FALSE,TRUE,FALSE,"6 CIVILIAN WEREATTACKED 11 CIVILIAN WEREINJURED",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,6,NA,NA,NA,11,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2008-01-03
"2008","1","2","at least 27 militants were killed in two days of clashes in South Waziristan a military official said the clashes broke out after pro Taliban militants abducted four Pakistan soldiers in South Waziristan on the official said five militants were killed yesterday and 22 overnight he stated","27 MILITANT WEREATTACKED CLASH the CLASH broke out after MILITANT abducted 4 PERSONNEL the 5 MILITANT WEREATTACKED yesterday and 22 overnight he stated","fata","south waziristan",FALSE,FALSE,TRUE,FALSE,"27 MILITANT WEREATTACKED MILITANT 4 PERSONNEL WEREATTACKED 5 MILITANT WEREATTACKED 22",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,27,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2008-01-02
